id_obra,cidade,uf,tipo_empreendimento,empresa_responsavel,area_construida_m2,valor_contratado,valor_aditivos,valor_executado,valor_materiais,valor_mao_de_obra,valor_compras,qtd_funcionarios,prazo_previsto_dias,prazo_realizado_dias,qtd_medicoes,qtd_fornecedores
2474,Sao Paulo,SP,industrial,Alfa Construcoes,1257.0,8888707.77,52876.35,9031000.72,5176191.91,3204691.87,5481054.72,34,205,202,6,11
2475,Campinas,SP,industrial,Estrutural Engenharia,2799.0,17875499.34,166921.79,18228567.69,9434462.28,5187218.3,9688550.12,98,516,551,18,15
2476,Goiania,GO,residencial_popular,Construtora Horizonte,7743.0,15321731.1,900923.81,16047984.48,8136643.13,5400647.53,8540577.94,243,1489,1613,53,10
2477,Ribeirao Preto,SP,comercial,Obras & Cia,1701.0,7375452.92,39074.47,7363792.02,4226947.49,2704229.58,4354496.57,59,307,338,11,18
2478,Goiania,GO,residencial_popular,Alfa Construcoes,7077.0,11883648.99,550109.46,12336570.16,7288370.99,4580040.18,7220503.48,234,1408,1277,42,18
2479,Contagem,MG,industrial,Obras & Cia,2621.0,17740870.16,1517476.25,19378710.13,10638669.19,6639715.09,11342169.98,66,411,445,14,14
2480,Curitiba,PR,comercial,Estrutural Engenharia,1568.0,7735837.68,41841.5,7511581.73,3948748.14,3107122.49,4136769.89,54,236,233,7,7
2481,Rio de Janeiro,RJ,comercial,Engenharia Vale Verde,1885.0,8906308.02,58669.47,9155179.58,5102547.17,2493172.76,5416151.64,56,264,285,9,18
2482,Ribeirao Preto,SP,residencial_padrao,Construtora Serrana,2943.0,8940018.03,760589.4,9655988.79,4837719.23,3139862.72,5219664.58,86,505,573,19,11
2483,Rio de Janeiro,RJ,comercial,Vertice Engenharia,1946.0,9086773.76,122775.67,8778423.82,5184909.15,3115505.7,5504664.78,52,392,421,14,18
2484,Uberlandia,MG,comercial,Construtora Serrana,3853.0,12652501.11,949935.8,13212084.64,7944250.98,5072269.71,8114926.35,110,621,696,23,8
2485,Sao Paulo,SP,residencial_popular,Construtora Atlantica,3038.0,3545788.92,136692.98,3747905.73,2246656.59,1241767.19,2369853.01,79,600,673,22,16
2486,Curitiba,PR,residencial_padrao,Construtora Horizonte,2780.0,9871872.51,35508.59,9974877.26,5238433.83,3210561.02,5527312.42,91,418,458,15,11
2487,Belo Horizonte,MG,industrial,Estrutural Engenharia,2029.0,9244364.39,897063.28,10126119.14,5780559.4,3589551.25,6226993.38,67,356,420,14,7
2488,Rio de Janeiro,RJ,residencial_popular,Construtora Horizonte,2703.0,4571822.11,55782.16,4504524.41,2523528.39,1400147.96,2605177.5,77,410,510,17,17
2489,Goiania,GO,residencial_popular,Construtora Serrana,2844.0,5247874.07,286711.28,5612665.81,2577026.97,2057572.35,2669048.42,82,396,375,12,16
2490,Rio de Janeiro,RJ,residencial_padrao,Construtora Horizonte,1330.0,5064212.38,142449.18,5124259.76,2754703.07,1734744.39,2794080.48,37,240,264,8,17
2491,Campinas,SP,residencial_popular,Construtora Planalto,2682.0,4289021.04,211710.31,4796880.83,2765326.58,1579264.62,3044056.71,64,545,539,17,14
2492,Goiania,GO,comercial,Engenharia Mineira,4256.0,15060781.25,19978.75,15609415.13,8835066.48,5427885.48,9099738.1,108,841,899,29,15
2493,Campinas,SP,comercial,Engenharia Vale Verde,2227.0,9245579.64,665436.59,10041034.18,5352346.82,3254678.53,5496836.16,59,435,421,14,18
2494,Uberlandia,MG,industrial,Estrutural Engenharia,2491.0,14943475.85,802269.37,16401060.9,9877291.49,6307800.64,10184825.25,82,376,436,14,19
2495,Contagem,MG,comercial,Construtora Serrana,4289.0,21538377.35,1641846.0,27684972.34,12914273.74,14569903.59,13294191.36,325,908,963,32,14
2496,Campinas,SP,comercial,Delta Obras,5780.0,31749111.24,1846082.16,32151984.93,18880601.85,12586344.73,20705974.16,154,1312,1415,47,17
2497,Goiania,GO,comercial,Delta Obras,6093.0,31298177.43,173977.06,30500498.32,17426717.32,9950102.74,19069257.11,230,944,1015,33,14
2498,Campinas,SP,residencial_popular,Delta Obras,2285.0,3819444.23,45409.03,3774084.6,2144098.31,1174618.94,2282194.21,95,297,308,10,3
2499,Campinas,SP,comercial,Engenharia Vale Verde,1924.0,7774744.14,230885.19,7846489.31,4059330.38,2473523.46,4362374.34,46,331,347,11,10
2500,Uberlandia,MG,residencial_padrao,Vertice Engenharia,2671.0,9023262.32,371037.61,9097212.88,5437603.37,3127354.44,5982816.35,71,352,402,13,15
2501,Goiania,GO,residencial_padrao,Obras & Cia,2099.0,7220277.53,190238.69,7279566.57,4246334.23,2556315.45,4565532.42,69,308,335,11,19
2502,Goiania,GO,residencial_popular,Construtora Planalto,2744.0,6162359.26,551540.32,6864646.84,3670832.28,2019191.3,3719213.21,74,418,452,15,19
2503,Uberlandia,MG,residencial_popular,Construtora Atlantica,2023.0,3941968.33,2185900.42,6056347.23,2315786.69,1434414.42,2389544.46,59,283,328,10,15
2504,Curitiba,PR,industrial,Delta Obras,7042.0,48820127.61,993559.18,46414305.09,25603843.66,16067989.06,27408516.83,215,1211,1331,44,11
2505,Salvador,BA,residencial_popular,Engenharia Mineira,3283.0,7007962.14,658919.73,7914231.75,4372871.62,3124952.93,4363096.18,72,425,461,15,18
2506,Rio de Janeiro,RJ,residencial_padrao,Estrutural Engenharia,2196.0,6978766.33,570987.39,7644854.31,4812161.51,2698696.54,4837835.08,50,437,439,14,16
2507,Curitiba,PR,residencial_padrao,Obras & Cia,1447.0,4144334.6,96288.05,4319716.16,2580318.5,1353560.85,2786408.02,36,264,235,7,10
2508,Uberlandia,MG,comercial,Vertice Engenharia,2810.0,10664569.37,944974.22,11158391.73,6366683.76,3578162.35,6526005.49,76,379,464,15,10
2509,Belo Horizonte,MG,comercial,Obras & Cia,3857.0,20512114.36,240112.93,20806600.3,11038198.6,6081339.9,11147310.82,119,637,720,24,16
2510,Contagem,MG,comercial,Construtora Atlantica,2095.0,9158030.69,850972.53,10319050.76,5614440.86,3324040.14,5951698.89,56,299,297,9,12
2511,Goiania,GO,residencial_popular,Delta Obras,2432.0,4104192.02,19378.21,3953967.09,2499888.28,1311218.27,2689884.42,70,391,402,13,18
2512,Ribeirao Preto,SP,residencial_popular,Construtora Planalto,7381.0,13340018.42,386287.09,13112621.64,8190446.66,4372301.91,9106590.28,199,1207,1283,42,23
2513,Campinas,SP,residencial_padrao,Construtora Planalto,3318.0,10221624.49,285760.1,10554450.9,5692541.34,3753626.29,5973141.94,116,526,582,19,12
2514,Salvador,BA,comercial,Obras & Cia,4546.0,23104019.97,1451136.84,25395953.94,15563407.14,9504200.1,16075310.94,130,703,785,26,14
2515,Goiania,GO,residencial_padrao,Engenharia Vale Verde,6582.0,17886296.24,442339.31,17598902.29,9015177.91,6818172.82,9812344.86,190,1028,1078,35,10
2516,Salvador,BA,residencial_popular,Construtora Horizonte,3559.0,5644671.94,230469.8,5753098.79,3186660.35,2067075.14,3313381.83,128,461,492,16,16
2517,Contagem,MG,comercial,Construtora Serrana,1365.0,6062906.34,263675.99,6461250.16,3787863.34,2409728.96,4089559.72,31,216,245,8,16
2518,Salvador,BA,residencial_padrao,Construtora Horizonte,1932.0,6383608.14,499616.75,7008296.02,4129576.22,2705952.86,4536660.95,72,383,491,16,19
2519,Campinas,SP,residencial_popular,Construtora Atlantica,3029.0,5409142.65,326709.96,5602953.63,3056557.42,1840705.88,3155730.24,63,522,559,18,15
2520,Curitiba,PR,residencial_padrao,Construtora Planalto,5561.0,18905192.21,1393615.86,20233341.98,10989012.66,6949243.21,11706363.36,145,867,933,31,15
2521,Campinas,SP,residencial_popular,Delta Obras,4398.0,8453345.33,594349.84,9123853.86,5254587.46,3513937.46,5597759.54,120,650,666,22,16
2522,Ribeirao Preto,SP,residencial_popular,Alfa Construcoes,1333.0,2671577.66,167374.63,2921172.95,1515440.92,1030296.26,1593969.41,35,258,284,9,7
2523,Contagem,MG,industrial,Construtora Atlantica,1365.0,9207467.53,841441.75,10186390.01,6202773.78,3468687.35,6626346.13,38,230,265,8,23
2524,Salvador,BA,residencial_popular,Engenharia Mineira,3497.0,6584075.04,501846.08,7015116.19,2852351.7,2778296.64,2935520.63,103,600,592,19,15
2525,Campinas,SP,comercial,Engenharia Vale Verde,2083.0,9591197.27,243579.12,10108528.94,5017718.99,3293746.09,5377785.13,65,394,395,13,14
2526,Sao Paulo,SP,residencial_padrao,Engenharia Mineira,1782.0,6322396.14,60010.41,6016612.57,2935254.83,2286828.46,3220250.14,73,267,315,10,11
2527,Belo Horizonte,MG,industrial,Beta Engenharia,2727.0,17134213.81,746049.33,18417222.74,10744204.13,7398958.65,11745759.73,78,321,371,12,17
2528,Belo Horizonte,MG,industrial,Engenharia Mineira,1447.0,7466087.44,649980.19,8234665.03,4327028.86,2848567.69,4509922.02,37,273,294,9,16
2529,Goiania,GO,industrial,Vertice Engenharia,6595.0,37815637.1,3160277.93,42024341.16,23204993.27,15223437.33,23540528.33,168,852,808,26,16
2530,Rio de Janeiro,RJ,industrial,Alfa Construcoes,5540.0,34646587.21,1154220.51,34741759.6,20145043.36,10739554.57,20347835.14,158,907,979,32,13
2531,Rio de Janeiro,RJ,comercial,Delta Obras,1937.0,9566167.08,25941.41,9764953.23,5832410.5,3284344.66,6008360.76,72,441,456,15,14
2532,Goiania,GO,residencial_padrao,Alfa Construcoes,6385.0,22948506.65,1963238.49,24581155.28,13918836.01,8141437.65,14277094.89,191,929,1063,35,12
2533,Uberlandia,MG,comercial,Alfa Construcoes,2971.0,11272672.65,580420.84,11403540.91,6802465.42,4522349.67,7058801.42,93,434,497,16,10
2534,Belo Horizonte,MG,residencial_padrao,Vertice Engenharia,2028.0,6841846.89,38989.01,6769312.53,3695681.07,2066861.55,3652465.26,51,375,457,15,22
2535,Goiania,GO,industrial,Estrutural Engenharia,9600.0,65700643.93,5698112.26,65868551.81,38040814.79,23115835.55,40435135.92,283,1887,1916,63,17
2536,Contagem,MG,comercial,Delta Obras,1395.0,6366557.27,153498.48,6699721.01,3488115.71,2285468.31,3888968.25,41,247,270,9,7
2537,Sao Paulo,SP,residencial_padrao,Delta Obras,4900.0,16836416.1,813102.17,17512163.52,8740064.28,6719823.49,9453051.04,132,972,1136,37,13
2538,Contagem,MG,comercial,Construtora Planalto,3841.0,16046879.6,786385.45,17140522.92,10416564.33,6090477.49,10922693.11,101,536,606,20,15
2539,Rio de Janeiro,RJ,residencial_popular,Obras & Cia,4470.0,6438247.39,1280.4,6417163.4,3165517.79,2317719.59,3528379.61,133,675,835,27,18
2540,Uberlandia,MG,residencial_popular,Construtora Serrana,3791.0,8182696.4,706315.36,8150365.92,4203566.04,2835505.77,4285709.56,229,699,733,24,12
2541,Uberlandia,MG,industrial,Delta Obras,3043.0,19197615.59,540071.38,20549938.48,11349907.27,6655191.9,11534500.8,89,441,433,14,17
2542,Goiania,GO,comercial,Vertice Engenharia,3623.0,14532728.43,450830.35,15329688.87,8187886.67,4830080.34,8728950.87,102,756,1889,62,12
2543,Goiania,GO,residencial_padrao,Obras & Cia,2500.0,9443283.58,554158.54,10281395.1,5765490.89,3782257.08,6070827.47,84,473,1408,46,20
2544,Campinas,SP,residencial_popular,Estrutural Engenharia,3062.0,5203404.23,332774.53,5447149.89,3302212.96,1903412.86,3488737.48,84,591,625,20,19
2545,Rio de Janeiro,RJ,residencial_padrao,Construtora Planalto,1679.0,4225420.84,269055.05,4644032.39,2621016.92,1720190.85,2645110.7,52,395,410,13,6
2546,Contagem,MG,residencial_padrao,Beta Engenharia,3198.0,8056856.04,736397.7,9283688.47,5282691.87,3579321.63,5469937.1,104,538,481,16,24
2547,Curitiba,PR,residencial_popular,Construtora Planalto,4598.0,7745895.95,570026.54,8671631.46,4379485.97,3125821.05,4656674.78,129,855,887,29,11
2548,Sao Paulo,SP,industrial,Beta Engenharia,2949.0,16185538.36,195778.45,15741431.13,7685210.29,5470774.15,8009976.37,72,452,475,15,17
2549,Salvador,BA,residencial_padrao,Obras & Cia,8534.0,28281791.43,1169998.61,29627176.42,13191583.95,10340494.11,14283708.25,224,1367,1506,50,19
2550,Goiania,GO,residencial_popular,Estrutural Engenharia,2545.0,3109021.63,102160.65,3260814.56,1813359.78,1073976.85,1956532.8,75,426,445,14,16
2551,Goiania,GO,residencial_padrao,Beta Engenharia,3949.0,11355745.35,196281.17,11858816.02,6050354.43,4464883.03,6371271.29,147,556,597,19,16
2552,Curitiba,PR,industrial,Construtora Planalto,3296.0,21607121.11,2022453.14,23386519.71,11381343.27,8336070.27,12421235.38,86,640,728,24,13
2553,Campinas,SP,residencial_padrao,Construtora Planalto,4959.0,13759135.87,94978.73,14331156.13,7751550.79,5213399.38,8702802.17,123,801,1026,34,15
2554,Belo Horizonte,MG,comercial,Engenharia Vale Verde,1290.0,5545114.53,209851.0,5811812.55,2866439.17,2149325.85,2938353.64,33,191,194,6,11
2555,Uberlandia,MG,comercial,Vertice Engenharia,4612.0,21244640.4,1991797.65,23294479.23,12233787.88,7453043.89,12805913.52,118,648,681,22,19
2556,Contagem,MG,residencial_popular,Estrutural Engenharia,1551.0,2595505.45,247892.98,3014813.7,1711123.41,1046536.97,1885076.31,54,263,318,10,14
2557,Ribeirao Preto,SP,industrial,Construtora Atlantica,4415.0,31679096.6,2272478.52,33953207.3,18011209.94,11766035.48,18378494.98,127,736,872,29,17
2558,Campinas,SP,industrial,Construtora Atlantica,1622.0,9213266.89,5129575.92,14310839.09,4767209.31,3324872.67,4834293.73,57,213,217,7,15
2559,Contagem,MG,industrial,Engenharia Vale Verde,2629.0,13784911.93,418406.2,14347014.01,8704984.93,5429241.07,8821875.41,65,412,412,13,15
2560,Ribeirao Preto,SP,residencial_popular,Construtora Planalto,3790.0,6004353.91,426953.05,6059072.29,3472539.45,2187342.69,3713145.81,120,546,568,18,10
2561,Sao Paulo,SP,industrial,Alfa Construcoes,3173.0,14478813.49,895941.1,15858561.81,9881053.94,6369475.66,10270790.43,103,822,836,27,22
2562,Goiania,GO,residencial_popular,Construtora Horizonte,2259.0,4277978.51,401505.33,4463402.5,2214244.71,1761252.38,2373652.63,67,306,287,9,18
2563,Salvador,BA,residencial_popular,Construtora Planalto,4037.0,4857366.73,252823.9,5223145.78,2859498.86,2024799.12,3107286.3,133,606,588,19,15
2564,Salvador,BA,residencial_padrao,Construtora Serrana,4418.0,13132902.24,63771.68,13476437.2,6961402.98,4358211.54,7526910.33,124,913,1021,34,13
2565,Belo Horizonte,MG,comercial,Vertice Engenharia,851.0,4367663.9,31266.02,4234782.34,2437439.56,1584544.38,2501756.06,21,120,138,4,19
2566,Rio de Janeiro,RJ,comercial,Obras & Cia,2899.0,13939896.94,308545.95,13919568.06,6860815.82,4970059.71,7220951.14,91,435,420,14,12
2567,Salvador,BA,comercial,Obras & Cia,4743.0,18701609.43,969049.74,19211069.62,10414444.15,6806772.47,11110243.43,129,762,734,24,16
2568,Ribeirao Preto,SP,residencial_popular,Delta Obras,2080.0,4220104.52,362991.85,4523861.94,2438267.66,1412022.75,2538916.11,57,458,466,15,8
2569,Curitiba,PR,residencial_popular,Construtora Planalto,3315.0,6071281.02,356022.55,6543866.7,3855163.28,1983402.69,4199449.9,80,557,579,19,3
2570,Campinas,SP,industrial,Delta Obras,5433.0,36161793.9,3183259.51,41618260.34,24563389.51,14074680.01,27399560.0,184,1126,1144,38,11
2571,Rio de Janeiro,RJ,residencial_padrao,Beta Engenharia,4443.0,14149662.94,1061813.21,15238315.96,6971635.92,4640710.03,7239630.22,144,764,888,29,14
2572,Uberlandia,MG,residencial_padrao,Construtora Planalto,7011.0,27270141.86,1653405.54,27567770.81,15500591.07,9966049.99,16287497.27,218,1227,1225,40,10
2573,Contagem,MG,industrial,Construtora Atlantica,4634.0,26615673.27,2596673.37,34898566.28,19024278.87,17815657.73,20451919.51,262,819,950,31,17
2574,Rio de Janeiro,RJ,comercial,Obras & Cia,4531.0,13742152.96,1364079.41,16037855.79,8229096.43,5787788.63,8165453.92,173,783,852,28,17
2575,Sao Paulo,SP,residencial_padrao,Obras & Cia,3106.0,9418343.11,217535.85,9524692.21,5508140.67,3548725.69,5827274.46,82,442,466,15,20
2576,Campinas,SP,residencial_padrao,Construtora Horizonte,2344.0,8336945.37,706151.42,8955804.1,4259496.32,3294224.91,4631792.09,59,352,393,13,17
2577,Belo Horizonte,MG,residencial_popular,Engenharia Mineira,4186.0,6848628.65,470004.49,7334055.68,3935247.42,2222297.43,3986207.81,115,622,653,21,26
2578,Campinas,SP,industrial,Construtora Serrana,5685.0,39562536.99,3801435.2,44756286.1,24715127.17,17897432.47,26902286.74,184,908,841,28,21
2579,Goiania,GO,residencial_popular,Obras & Cia,5851.0,10371837.31,776930.7,12030869.98,6680062.86,3849803.1,7243678.93,129,1002,1044,34,15
2580,Goiania,GO,residencial_popular,Vertice Engenharia,7266.0,12838647.01,615426.67,13271619.53,7868915.05,3858366.28,8322475.35,153,952,1043,34,20
2581,Curitiba,PR,residencial_popular,Engenharia Vale Verde,2799.0,5685324.46,493198.94,5944277.86,3406463.74,2144958.57,3587329.71,79,452,486,16,19
2582,Ribeirao Preto,SP,comercial,Delta Obras,1959.0,8167639.58,538951.47,8522166.97,5009628.73,3092708.49,5431969.6,61,367,418,13,15
2583,Curitiba,PR,residencial_padrao,Obras & Cia,2766.0,8599126.93,100257.27,8872010.23,4433959.68,3473741.15,4601065.83,63,560,602,20,14
2584,Ribeirao Preto,SP,residencial_popular,Delta Obras,1139.0,1967147.86,13527.73,1949180.71,1001587.74,729014.43,1044169.7,34,162,154,5,13
2585,Uberlandia,MG,comercial,Vertice Engenharia,1610.0,9245816.25,590633.83,10094517.43,5904257.07,3486962.91,6114623.6,46,245,237,7,10
2586,Goiania,GO,residencial_padrao,Construtora Planalto,3558.0,11061850.84,427370.66,11982243.43,6549413.17,4065517.87,6823889.45,109,651,657,21,21
2587,Curitiba,PR,industrial,Estrutural Engenharia,2508.0,17263793.1,424824.04,18418632.57,11084447.84,7682227.83,11975044.91,67,356,355,11,13
2588,Rio de Janeiro,RJ,industrial,Alfa Construcoes,1943.0,9975642.71,535959.34,16227033.78,8468512.08,3974221.77,9239586.88,47,309,322,10,21
2589,Rio de Janeiro,RJ,comercial,Estrutural Engenharia,4770.0,28003701.86,2612822.94,29700700.75,14863391.62,10130051.19,15922928.1,128,614,666,22,13
2590,Belo Horizonte,MG,residencial_popular,Construtora Planalto,2972.0,4230538.15,895.95,4105032.09,2187877.42,1437523.78,2237858.73,91,549,544,18,10
2591,Belo Horizonte,MG,residencial_padrao,Engenharia Mineira,1906.0,6602313.2,418208.19,7272147.1,4548496.29,2693019.7,4837269.45,49,299,315,10,14
2592,Belo Horizonte,MG,residencial_padrao,Obras & Cia,2935.0,11306452.19,1048705.43,12123145.69,7272282.82,3311773.56,8057011.39,103,458,496,16,19
2593,Rio de Janeiro,RJ,residencial_popular,Construtora Atlantica,1020.0,1752541.58,46657.41,1688591.86,931790.09,536506.93,996523.93,30,134,137,4,16
2594,Contagem,MG,industrial,Construtora Planalto,2691.0,17970692.01,1633575.72,19431788.75,9555188.73,7176815.56,10153196.37,68,465,425,14,17
2595,Contagem,MG,industrial,Beta Engenharia,5978.0,36022589.46,1828050.78,38324440.71,20163360.42,12671820.28,21112311.51,196,1027,1237,41,19
2596,Goiania,GO,comercial,Estrutural Engenharia,1973.0,12318046.5,84962.78,13148605.97,8283307.8,3910436.25,9062044.46,58,355,387,12,10
2597,Uberlandia,MG,comercial,Beta Engenharia,1862.0,8609805.13,277076.5,8989929.8,4815081.35,3292492.87,4852665.91,60,329,366,12,16
2598,Rio de Janeiro,RJ,comercial,Beta Engenharia,2010.0,11138780.53,752038.35,12040300.37,6568174.26,4417463.33,6777274.65,49,282,318,10,15
2599,Campinas,SP,residencial_popular,Construtora Atlantica,12223.0,18971243.3,1812782.73,20991524.32,11492828.13,7463639.08,11891555.03,329,1954,2470,82,19
2600,Salvador,BA,comercial,Obras & Cia,3975.0,23006013.53,1395064.04,24267311.29,11495775.95,8900357.11,12363077.21,132,556,551,18,13
2601,Salvador,BA,residencial_popular,Construtora Horizonte,6615.0,10487755.36,987206.94,11741699.32,6724926.86,4322847.87,7214804.2,205,899,935,31,14
2602,Contagem,MG,comercial,Construtora Atlantica,3499.0,13975061.16,1195877.0,16221671.81,8850387.77,5930573.71,9294287.77,105,574,600,20,8
2603,Belo Horizonte,MG,industrial,Estrutural Engenharia,2919.0,18334181.82,1614030.56,19732568.6,11543481.64,7222002.35,12604113.11,77,499,548,18,7
2604,Sao Paulo,SP,residencial_padrao,Beta Engenharia,8886.0,24958949.91,902333.9,26145111.37,14758951.7,9416092.4,15579177.28,278,1846,5157,171,9
2605,Ribeirao Preto,SP,industrial,Obras & Cia,2464.0,15739029.37,1110514.11,17344545.65,10533840.42,6410714.93,11176463.8,51,498,506,16,13
2606,Goiania,GO,industrial,Vertice Engenharia,4366.0,28473676.05,1409107.14,30384758.55,17700151.82,11359545.3,19402014.14,125,679,672,22,11
2607,Ribeirao Preto,SP,comercial,Alfa Construcoes,1986.0,9828552.05,173029.25,10354131.31,5008003.13,3900776.19,5249684.55,62,342,387,12,17
2608,Contagem,MG,comercial,Estrutural Engenharia,1747.0,8782380.58,859417.18,9607621.11,6314540.62,3495125.98,6770876.53,58,348,387,12,13
2609,Goiania,GO,industrial,Construtora Planalto,3202.0,29460726.28,835264.87,30649664.91,15883703.76,11768318.91,16935449.11,104,549,641,21,20
2610,Campinas,SP,industrial,Vertice Engenharia,7791.0,46274955.98,1802425.25,49702779.29,24886854.16,16143913.77,25964181.87,187,1129,1259,41,14
2611,Rio de Janeiro,RJ,industrial,Delta Obras,2904.0,19195937.2,104477.53,20340795.9,11222973.45,6959027.54,12253828.94,68,514,498,16,20
2612,Salvador,BA,comercial,Vertice Engenharia,2740.0,12526479.37,704462.64,13319006.24,7467418.1,4469703.5,8296330.82,73,396,369,12,9
2613,Ribeirao Preto,SP,residencial_popular,Engenharia Mineira,7536.0,11662080.99,160910.22,11384915.25,5934445.09,4050677.02,6143466.12,264,1526,1372,45,16
2614,Sao Paulo,SP,industrial,Delta Obras,1892.0,13064933.86,112370.75,13180188.23,7166422.23,4356401.96,7566056.73,43,273,281,9,17
2615,Goiania,GO,residencial_popular,Construtora Planalto,4294.0,6837274.86,294991.67,7767552.96,4095050.06,3399734.42,4360077.87,137,800,991,33,16
2616,Ribeirao Preto,SP,comercial,Alfa Construcoes,3697.0,16613931.76,1496815.38,19074389.69,9630300.25,7044914.29,10090754.49,113,539,502,16,5
2617,Uberlandia,MG,comercial,Beta Engenharia,2782.0,9884465.26,228368.93,10698559.45,6082351.37,3750801.24,6787036.46,69,375,358,11,10
2618,Ribeirao Preto,SP,comercial,Construtora Planalto,5568.0,18699837.28,1395447.86,20691674.2,12155259.51,6989630.34,12952139.55,178,965,932,31,11
2619,Contagem,MG,residencial_popular,Engenharia Vale Verde,2191.0,3674889.4,310359.49,3829872.36,2406859.66,1282942.56,2551028.07,83,309,328,10,13
2620,Belo Horizonte,MG,residencial_popular,Obras & Cia,681.0,1085481.08,69306.75,1150262.99,747915.35,390942.41,807529.3,15,120,119,3,9
2621,Belo Horizonte,MG,residencial_popular,Delta Obras,6785.0,13139089.9,1112842.05,15360139.54,8962564.18,4868872.61,9424421.45,162,1169,1368,45,14
2622,Ribeirao Preto,SP,comercial,Delta Obras,3228.0,15006046.21,895814.14,15691195.7,7856137.26,5300277.87,8061536.65,80,473,517,17,9
2623,Goiania,GO,comercial,Engenharia Mineira,1520.0,6683279.84,200089.44,7088239.89,4032597.43,2748494.41,4265652.09,44,226,253,8,12
2624,Salvador,BA,industrial,Construtora Atlantica,1092.0,6984536.66,586120.67,7645203.52,3735352.77,2510761.19,3873531.07,26,195,187,6,16
2625,Curitiba,PR,comercial,Estrutural Engenharia,4426.0,16781993.54,1291972.48,19413012.01,10491351.59,6903304.19,10493122.45,144,695,711,23,17
2626,Campinas,SP,residencial_popular,Estrutural Engenharia,4953.0,7376645.37,588707.53,8020190.75,4913817.85,2565528.37,5181279.58,138,758,867,28,13
2627,Campinas,SP,residencial_padrao,Beta Engenharia,5797.0,23204125.11,414601.26,23730280.15,12601173.18,7266933.14,13126155.62,163,980,1075,35,9
2628,Belo Horizonte,MG,comercial,Alfa Construcoes,4904.0,24183257.48,2175140.05,26069431.58,12509082.79,9481813.53,12215709.15,146,817,828,27,23
2629,Contagem,MG,comercial,Vertice Engenharia,4996.0,19245947.23,165623.89,19772026.02,10129620.46,6939615.5,10927401.47,156,817,878,29,10
2630,Curitiba,PR,comercial,Construtora Planalto,4602.0,17783790.25,1022265.73,18021755.54,9094904.65,5668627.21,9470640.13,128,731,663,22,14
2631,Sao Paulo,SP,residencial_padrao,Obras & Cia,3894.0,11991820.86,908608.37,12612124.4,7806727.28,3928583.64,8103445.22,109,671,663,22,7
2632,Salvador,BA,industrial,Construtora Planalto,6902.0,55479838.17,3499625.38,56493909.94,32739450.36,18110123.07,33837036.12,216,1232,1258,41,9
2633,Rio de Janeiro,RJ,comercial,Vertice Engenharia,1690.0,6774517.84,457288.45,7224525.97,4009702.61,2044776.05,4324197.66,53,244,259,8,12
2634,Goiania,GO,industrial,Engenharia Mineira,4454.0,30183720.04,324663.62,30713479.64,18553890.26,10308756.53,19892133.31,139,795,840,28,9
2635,Belo Horizonte,MG,residencial_padrao,Delta Obras,2550.0,5879274.17,386630.5,6201042.27,3622112.25,2223420.53,3960505.08,67,458,478,15,13
2636,Rio de Janeiro,RJ,residencial_padrao,Engenharia Mineira,2177.0,6974825.45,27642.43,6791044.85,3821187.5,2055238.47,4138984.74,57,298,286,9,19
2637,Salvador,BA,comercial,Alfa Construcoes,2721.0,11527107.41,1148439.33,12163780.53,6324565.32,3799073.81,6943561.12,98,444,481,16,16
2638,Curitiba,PR,residencial_padrao,Vertice Engenharia,5622.0,20384698.16,1627264.53,22069777.54,11879224.16,8586815.64,13221528.71,193,1284,1406,46,19
2639,Ribeirao Preto,SP,residencial_popular,Alfa Construcoes,4311.0,9264102.93,456077.98,10147318.06,5938681.57,3161231.67,6234125.9,118,728,762,25,21
2640,Curitiba,PR,comercial,Construtora Planalto,3492.0,13617847.83,1178123.25,14040792.82,7995151.51,4887637.27,8196842.62,136,550,569,18,12
2641,Rio de Janeiro,RJ,residencial_popular,Construtora Atlantica,2646.0,5073702.68,209101.93,5094442.04,2790098.55,1942849.14,2932973.99,74,461,451,15,11
2642,Campinas,SP,industrial,Construtora Planalto,3756.0,22814838.51,1851347.9,24917433.27,12972467.97,8477960.57,13436541.66,78,551,585,19,20
2643,Goiania,GO,residencial_popular,Construtora Planalto,1495.0,2607708.59,228765.1,2888511.18,1562800.93,1002440.67,1619311.09,37,308,312,10,7
2644,Belo Horizonte,MG,residencial_popular,Vertice Engenharia,3527.0,6072443.23,274131.04,6604380.28,3614121.01,2361151.71,3745760.55,92,699,834,27,19
2645,Belo Horizonte,MG,residencial_padrao,Construtora Planalto,2009.0,6809629.95,44521.81,6966134.8,3731230.0,2756808.51,3918721.36,42,309,291,9,23
2646,Campinas,SP,residencial_padrao,Delta Obras,4119.0,10976842.37,949418.73,11911323.56,7208147.14,4310365.73,7938153.29,98,684,782,26,21
2647,Goiania,GO,industrial,Construtora Atlantica,2679.0,16412640.17,611527.99,17167391.76,9936787.11,6083013.47,10536375.16,77,608,719,23,13
2648,Curitiba,PR,residencial_padrao,Construtora Planalto,4863.0,16159163.67,1522259.48,17068768.03,9332591.72,6637079.9,9609636.66,162,802,848,28,17
2649,Belo Horizonte,MG,comercial,Delta Obras,833.0,4285670.34,124615.26,4329578.65,2003168.67,1648215.95,2124380.7,22,133,366,12,11
